selection_index,timestamp,search_kind,search_id,level,endpoint_side,coordinate,radius,p13_abs_kw,p30_abs_kw,vmin_pu,vmin_bus,vmax_pu,vmax_bus,solver_status,binding_mechanism,binding_bus,official_boundary
13,2011-05-16 07:30:00,RAY,250.000000,BASE,SAFE,1.01513671875,1.01513671875,-250.61230215,-1776.59720509,0.900008375458,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,250.000000,BASE,VIOLATING,1.015234375,1.015234375,-250.665474028,-1776.80715762,0.899999163384,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,260.000000,BASE,SAFE,1.019140625,1.019140625,20.3783861488,-1890.39941338,0.900007362834,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,260.000000,BASE,VIOLATING,1.01923828125,1.01923828125,20.3513900786,-1890.61944584,0.899998173774,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,270.000000,BASE,SAFE,1.053515625,1.053515625,302.109375,-2004.46914673,0.900009541139,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,270.000000,BASE,VIOLATING,1.0537109375,1.0537109375,302.109375,-2004.91600037,0.899991703712,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,280.000000,BASE,SAFE,1.1236328125,1.1236328125,612.72615899,-2125.83414925,0.900006190421,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,280.000000,BASE,VIOLATING,1.12373046875,1.12373046875,612.75315506,-2126.05418171,0.899997781634,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,290.000000,BASE,SAFE,1.24130859375,1.24130859375,977.977122788,-2262.84727141,0.900005522228,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,290.000000,BASE,VIOLATING,1.24140625,1.24140625,978.030294666,-2263.05722395,0.899997844819,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,300.000000,BASE,SAFE,1.43046875,1.43046875,1440.72897339,-2428.43049818,0.90000647601,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,300.000000,BASE,VIOLATING,1.4306640625,1.4306640625,1440.88443756,-2428.81748478,0.899992970054,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,310.000000,BASE,SAFE,1.7408203125,1.7408203125,2083.4694652,-2645.14739149,0.90000867325,33,1.01882519573,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,310.000000,BASE,VIOLATING,1.741015625,1.741015625,2083.66932609,-2645.48970124,0.899997321898,33,1.01882744197,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,330.000000,BASE,SAFE,1.48515625,1.48515625,2349.65248658,-1293.07815552,0.95453858127,33,1.04999941163,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,330.000000,BASE,VIOLATING,1.4853515625,1.4853515625,2349.92175843,-1293.30158234,0.954533908886,33,1.05000646122,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
13,2011-05-16 07:30:00,RAY,340.000000,BASE,SAFE,1.18203125,1.18203125,2070.3650095,-519.085609412,0.977600327286,33,1.04999007446,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,340.000000,BASE,VIOLATING,1.182421875,1.182421875,2070.94936364,-519.391275302,0.977597064732,33,1.05000842575,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
13,2011-05-16 07:30:00,RAY,350.000000,BASE,SAFE,1.01484375,1.01484375,1893.14870792,2.6740929574,0.992398571079,33,1.04999682092,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,350.000000,BASE,VIOLATING,1.0150390625,1.0150390625,1893.45491256,2.59649763753,0.99239965606,33,1.05000766522,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
13,2011-05-16 07:30:00,RAY,55.000000,ADAPTIVE,SAFE,0.94580078125,0.94580078125,1165.72650007,2178.41326043,0.99847997174,22,1.04999430293,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
13,2011-05-16 07:30:00,RAY,55.000000,ADAPTIVE,VIOLATING,0.9458984375,0.9458984375,1165.81567065,2178.59628096,0.998480105692,22,1.0500003332,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
13,2011-05-16 07:30:00,RAY,105.000000,ADAPTIVE,SAFE,1.0646484375,1.0646484375,-136.555365339,2758.66070972,0.995784397281,18,1.04999655701,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
13,2011-05-16 07:30:00,RAY,105.000000,ADAPTIVE,VIOLATING,1.06484375,1.06484375,-136.635839517,2759.09233719,0.995785747543,18,1.05000717533,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
13,2011-05-16 07:30:00,RAY,115.000000,ADAPTIVE,SAFE,1.226171875,1.226171875,-522.844915493,2948.36733101,0.980019774371,18,1.04999844563,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
13,2011-05-16 07:30:00,RAY,115.000000,ADAPTIVE,VIOLATING,1.2263671875,1.2263671875,-522.97631949,2948.77231794,0.980018288702,18,1.05000756094,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
13,2011-05-16 07:30:00,RAY,125.000000,ADAPTIVE,SAFE,1.5109375,1.5109375,-1077.53793104,3237.55309883,0.956172612625,18,1.04999446627,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
13,2011-05-16 07:30:00,RAY,125.000000,ADAPTIVE,VIOLATING,1.511328125,1.511328125,-1077.89461338,3238.28518097,0.956163252726,18,1.0500088697,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
13,2011-05-16 07:30:00,RAY,145.000000,ADAPTIVE,SAFE,1.74716796875,1.74716796875,-1976.28790928,2698.63322164,0.90000468318,18,1.02102812068,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
13,2011-05-16 07:30:00,RAY,145.000000,ADAPTIVE,VIOLATING,1.747265625,1.747265625,-1976.41525807,2698.761374,0.899998866965,18,1.02102955256,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
13,2011-05-16 07:30:00,RAY,155.000000,ADAPTIVE,SAFE,1.42958984375,1.42958984375,-1760.50215647,1788.13602649,0.9000058441,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
13,2011-05-16 07:30:00,RAY,155.000000,ADAPTIVE,VIOLATING,1.4296875,1.4296875,-1760.64305486,1788.23045074,0.899998955067,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
13,2011-05-16 07:30:00,RAY,165.000000,ADAPTIVE,SAFE,1.23505859375,1.23505859375,-1597.05089265,1137.19890984,0.900002708917,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
13,2011-05-16 07:30:00,RAY,165.000000,ADAPTIVE,VIOLATING,1.23515625,1.23515625,-1597.20105951,1137.25673696,0.899994881894,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
13,2011-05-16 07:30:00,RAY,225.000000,ADAPTIVE,SAFE,1.06240234375,1.06240234375,-893.816598374,-1312.8770499,0.900001456523,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
13,2011-05-16 07:30:00,RAY,225.000000,ADAPTIVE,VIOLATING,1.0625,1.0625,-893.926528145,-1313.03503652,0.89999254958,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
13,2011-05-16 07:30:00,RAY,295.000000,ADAPTIVE,SAFE,1.32470703125,1.32470703125,1193.35698176,-2340.96448796,0.900006316087,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,295.000000,ADAPTIVE,VIOLATING,1.3248046875,1.3248046875,1193.42268376,-2341.16698142,0.899999079016,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,305.000000,ADAPTIVE,SAFE,1.565625,1.565625,1731.69220918,-2528.32584866,0.900008261791,33,1.00651252476,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,305.000000,ADAPTIVE,VIOLATING,1.5658203125,1.5658203125,1731.87055035,-2528.69188973,0.899995801139,33,1.00651370708,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,315.000000,ADAPTIVE,SAFE,1.97265625,1.97265625,2522.69073929,-2785.47032286,0.900001686566,33,1.03370555241,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
13,2011-05-16 07:30:00,RAY,315.000000,ADAPTIVE,VIOLATING,1.9728515625,1.9728515625,2522.91059884,-2785.7862961,0.899991492954,33,1.03370874884,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
13,2011-05-16 07:30:00,RAY,325.000000,ADAPTIVE,SAFE,1.74453125,1.74453125,2577.06824183,-1883.45435796,0.935920352932,33,1.04999806488,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,325.000000,ADAPTIVE,VIOLATING,1.744921875,1.744921875,2577.577637,-1883.96696739,0.935907424174,33,1.05000956985,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
13,2011-05-16 07:30:00,RAY,335.000000,ADAPTIVE,SAFE,1.3091796875,1.3091796875,2190.99319158,-859.992171545,0.967617888489,33,1.04999785804,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,335.000000,ADAPTIVE,VIOLATING,1.309375,1.309375,2191.27498836,-860.181020053,0.967614793768,33,1.05000603435,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
13,2011-05-16 07:30:00,RAY,345.000000,ADAPTIVE,SAFE,1.087109375,1.087109375,1973.76685104,-237.872079248,0.985645185134,33,1.0499903891,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
13,2011-05-16 07:30:00,RAY,345.000000,ADAPTIVE,VIOLATING,1.0873046875,1.0873046875,1974.06718476,-237.98773348,0.985644941877,33,1.05000045232,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,AXIS,P13_POSITIVE,AXIS,SAFE,1537.8125,NaN,1537.8125,0,0.999174144885,22,1.04999976499,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,AXIS,P13_POSITIVE,AXIS,VIOLATING,1537.96875,NaN,1537.96875,0,0.999174222621,22,1.05000588212,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,AXIS,P13_NEGATIVE,AXIS,SAFE,1631.875,NaN,-1631.875,0,0.90000268914,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,AXIS,P13_NEGATIVE,AXIS,VIOLATING,1632.03125,NaN,-1632.03125,0,0.899993666291,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,AXIS,P30_POSITIVE,AXIS,SAFE,2191.5625,NaN,0,2191.5625,0.99952528149,22,1.04999781663,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,AXIS,P30_POSITIVE,AXIS,VIOLATING,2191.875,NaN,0,2191.875,0.99952543661,22,1.05000637514,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,AXIS,P30_NEGATIVE,AXIS,SAFE,2352.34375,NaN,0,-2352.34375,0.900004601115,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,AXIS,P30_NEGATIVE,AXIS,VIOLATING,2352.5,NaN,0,-2352.5,0.899998287502,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,0.000000,BASE,SAFE,1.01640625,1.01640625,1563.81384277,-80.390625,0.999141786551,22,1.04999342219,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,0.000000,BASE,VIOLATING,1.0166015625,1.0166015625,1564.12338257,-80.390625,0.999141940543,22,1.0500055273,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,10.000000,BASE,SAFE,0.9544921875,0.9544921875,1442.70809707,296.176129054,0.999291370222,22,1.04999290699,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,10.000000,BASE,VIOLATING,0.9546875,0.9546875,1443.01293426,296.253183843,0.99929156426,22,1.05000584884,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,20.000000,BASE,SAFE,0.928125,0.928125,1335.19373488,640.812371351,0.99942489906,22,1.04999965955,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,20.000000,BASE,VIOLATING,0.92822265625,0.92822265625,1335.33917101,640.888255504,0.999425012134,22,1.05000632659,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,30.000000,BASE,SAFE,0.93212890625,0.93212890625,1232.32960778,978.485965729,0.999552555619,22,1.04999593191,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,30.000000,BASE,VIOLATING,0.9322265625,0.9322265625,1232.46364245,978.59690094,0.999552680445,22,1.05000257077,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,40.000000,BASE,SAFE,0.9673828125,0.9673828125,1127.43025085,1332.35909702,0.99968333199,22,1.04999788872,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,40.000000,BASE,VIOLATING,0.96748046875,0.96748046875,1127.54881147,1332.50171257,0.999683463944,22,1.05000427682,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,50.000000,BASE,SAFE,1.040234375,1.040234375,1012.67415483,1730.05103434,0.9998267016,22,1.04999838919,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,50.000000,BASE,VIOLATING,1.04033203125,1.04033203125,1012.77363901,1730.22099694,0.999826835797,22,1.05000431045,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,60.000000,BASE,SAFE,0.9892578125,0.9892578125,736.87828064,1866.04250102,0.999755024268,22,1.04999245177,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,60.000000,BASE,VIOLATING,0.989453125,0.989453125,737.033050537,1866.42679187,0.999755294368,22,1.05000487466,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,70.000000,BASE,SAFE,0.96435546875,0.96435546875,475.696172307,1978.44811182,0.999675470282,22,1.04999467477,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,70.000000,BASE,VIOLATING,0.964453125,0.964453125,475.749106729,1978.65660182,0.999675601617,22,1.0500010505,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,80.000000,BASE,SAFE,0.970703125,0.970703125,220.111325879,2091.49651335,0.999595629367,22,1.0499949997,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,80.000000,BASE,VIOLATING,0.9708984375,0.9708984375,220.1650769,2091.93351277,0.999595875299,22,1.05000765916,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,90.000000,BASE,SAFE,1.0095703125,1.0095703125,-47.03125,2213.30580139,0.999510064037,22,1.04999937954,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,90.000000,BASE,VIOLATING,1.00966796875,1.00966796875,-47.03125,2213.52767181,0.999510174167,22,1.05000545276,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,100.000000,BASE,SAFE,1.0880859375,1.0880859375,-346.478189682,2354.1331673,0.997745866626,18,1.04999726376,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,100.000000,BASE,VIOLATING,1.08828125,1.08828125,-346.531940704,2354.57016673,0.997748555041,18,1.05000848318,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,110.000000,BASE,SAFE,1.223828125,1.223828125,-710.405432921,2532.40603828,0.982863629797,18,1.0499979897,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,110.000000,BASE,VIOLATING,1.2240234375,1.2240234375,-710.511301767,2532.82301827,0.982863554204,18,1.05000787754,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,120.000000,BASE,SAFE,1.45703125,1.45703125,-1201.61468506,2786.41907296,0.961805695276,18,1.04999486514,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,120.000000,BASE,VIOLATING,1.4572265625,1.4572265625,-1201.76945496,2786.8033638,0.961802531787,18,1.05000301237,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,130.000000,BASE,SAFE,1.9017578125,1.9017578125,-1984.3860241,3229.4611281,0.925514574567,18,1.04999553768,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,130.000000,BASE,VIOLATING,1.901953125,1.901953125,-1984.58499245,3229.80105331,0.92550763568,18,1.05000144151,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
14,2011-03-08 12:30:00,RAY,140.000000,BASE,SAFE,1.841015625,1.841015625,-2282.13605658,2608.19788292,0.900007942716,18,1.02797571512,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,140.000000,BASE,VIOLATING,1.8412109375,1.8412109375,-2282.37317782,2608.48311404,0.899997526405,18,1.02797958436,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,150.000000,BASE,SAFE,1.4505859375,1.4505859375,-2037.98213334,1567.44100189,0.90000612385,18,1.00207031265,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,150.000000,BASE,VIOLATING,1.45078125,1.45078125,-2038.25020267,1567.66287231,0.899993428058,18,1.00207225143,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,160.000000,BASE,SAFE,1.21923828125,1.21923828125,-1862.80134009,867.0230334,0.900002790367,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,160.000000,BASE,VIOLATING,1.2193359375,1.2193359375,-1862.94677622,867.098917554,0.899995408124,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,170.000000,BASE,SAFE,1.075390625,1.075390625,-1725.46481762,343.873043472,0.900002065011,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,170.000000,BASE,VIOLATING,1.07548828125,1.07548828125,-1725.61723621,343.911570866,0.899993810543,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,180.000000,BASE,SAFE,0.9859375,0.9859375,-1609.58813477,-80.390625,0.90000327161,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,180.000000,BASE,VIOLATING,0.98603515625,0.98603515625,-1609.74290466,-80.390625,0.899994346916,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,190.000000,BASE,SAFE,0.934375,0.934375,-1505.3723665,-449.020735782,0.900004602724,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,190.000000,BASE,VIOLATING,0.93447265625,0.93447265625,-1505.5247851,-449.059263177,0.899995236885,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,200.000000,BASE,SAFE,0.9125,0.9125,-1405.98645399,-789.452156766,0.900005804538,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,200.000000,BASE,VIOLATING,0.91259765625,0.91259765625,-1406.13189012,-789.528040919,0.899996242596,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,210.000000,BASE,SAFE,0.91708984375,0.91708984375,-1305.75076969,-1122.18319321,0.900004725353,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,210.000000,BASE,VIOLATING,0.9171875,0.9171875,-1305.88480435,-1122.29412842,0.899995217413,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,220.000000,BASE,SAFE,0.9486328125,0.9486328125,-1198.72911183,-1465.75815979,0.900004139884,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,220.000000,BASE,VIOLATING,0.94873046875,0.94873046875,-1198.84767245,-1465.90077535,0.899994929963,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,230.000000,BASE,SAFE,1.0115234375,1.0115234375,-1077.48830814,-1840.86327872,0.900002057402,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
14,2011-03-08 12:30:00,RAY,230.000000,BASE,VIOLATING,1.01162109375,1.01162109375,-1077.58779231,-1841.03324133,0.899993370629,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
14,2011-03-08 12:30:00,RAY,240.000000,BASE,SAFE,0.9771484375,0.9771484375,-821.345046997,-2002.99771868,0.900009814436,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,240.000000,BASE,VIOLATING,0.97734375,0.97734375,-821.499816895,-2003.38200953,0.899991696827,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,250.000000,BASE,SAFE,0.95380859375,0.95380859375,-564.041754676,-2116.71244197,0.900006064117,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,250.000000,BASE,VIOLATING,0.95390625,0.95390625,-564.094689098,-2116.92093196,0.899996790345,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,260.000000,BASE,SAFE,0.9583984375,0.9583984375,-310.787511537,-2224.74679962,0.900002885124,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,260.000000,BASE,VIOLATING,0.95849609375,0.95849609375,-310.814387047,-2224.96529933,0.899993643894,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,270.000000,BASE,SAFE,0.9916015625,0.9916015625,-47.03125,-2333.26289368,0.900008276769,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,270.000000,BASE,VIOLATING,0.991796875,0.991796875,-47.03125,-2333.70663452,0.89999035891,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,280.000000,BASE,SAFE,1.05869140625,1.05869140625,244.326160976,-2449.14600396,0.900007563504,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,280.000000,BASE,VIOLATING,1.0587890625,1.0587890625,244.353036487,-2449.36450367,0.899999128176,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,290.000000,BASE,SAFE,1.17109375,1.17109375,587.758344765,-2580.602689,0.900005483374,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,290.000000,BASE,VIOLATING,1.1712890625,1.1712890625,587.86421361,-2581.01966899,0.899990104741,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,300.000000,BASE,SAFE,1.35185546875,1.35185546875,1024.20859528,-2740.25970334,0.900003768848,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,300.000000,BASE,VIOLATING,1.351953125,1.351953125,1024.28598022,-2740.45184876,0.89999701937,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,310.000000,BASE,SAFE,1.6490234375,1.6490234375,1632.85848583,-2950.37915857,0.900006730046,33,1.01061023461,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
14,2011-03-08 12:30:00,RAY,310.000000,BASE,VIOLATING,1.64921875,1.64921875,1633.05745417,-2950.71908378,0.899995415643,33,1.01061258793,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
14,2011-03-08 12:30:00,RAY,330.000000,BASE,SAFE,1.662890625,1.662890625,2235.31099058,-1969.395401,0.945841567902,33,1.04999813866,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,330.000000,BASE,VIOLATING,1.6630859375,1.6630859375,2235.57905991,-1969.61727142,0.945836699094,33,1.05000506146,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,340.000000,BASE,SAFE,1.316015625,1.316015625,1912.86604548,-1103.00547967,0.972424163345,33,1.04999723453,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,340.000000,BASE,VIOLATING,1.3162109375,1.3162109375,1913.15691774,-1103.15724798,0.972422471975,33,1.05000635847,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,350.000000,BASE,SAFE,1.126953125,1.126953125,1711.87933575,-524.996757779,0.989166765105,33,1.04999927625,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
14,2011-03-08 12:30:00,RAY,350.000000,BASE,VIOLATING,1.12705078125,1.12705078125,1712.03175435,-525.035285174,0.989167307344,33,1.05000469245,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
14,2011-03-08 12:30:00,RAY,55.000000,ADAPTIVE,SAFE,1.0146484375,1.0146484375,875.313635234,1807.94626338,0.999796523485,22,1.04999784376,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
14,2011-03-08 12:30:00,RAY,55.000000,ADAPTIVE,VIOLATING,1.01484375,1.01484375,875.491179967,1808.3097546,0.999796793726,22,1.05000994722,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
