timestamp,endpoint_id,search_kind,search_id,level,primary_class,binding_family,binding_bus,p13_abs_kw,p30_abs_kw,kernel_location,excluded_by_kernel,interpretation
2011-09-11 00:00:00,AXIS:P13_POSITIVE:AXIS,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,VMAX,13,1564.21875,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,AXIS:P30_NEGATIVE:AXIS,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,VMIN,33,0,-2317.8125,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,AXIS:P30_POSITIVE:AXIS,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,VMAX,30,0,2228.75,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:0.000000:BASE,RAY,0.000000,BASE,VMAX_BUS_13,VMAX,13,1578.76998901,-44.609375,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:10.000000:BASE,RAY,10.000000,BASE,VMAX_BUS_13,VMAX,13,1458.56243803,329.517539488,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:100.000000:BASE,RAY,100.000000,BASE,VMAX_BUS_30,VMAX,30,-319.280033508,2378.84455664,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:105.000000:ADAPTIVE,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-489.499195517,2461.02728919,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:110.000000:BASE,RAY,110.000000,BASE,VMAX_BUS_30,VMAX,30,-681.325684213,2555.67816079,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:115.000000:ADAPTIVE,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-903.611076973,2668.50000008,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:120.000000:BASE,RAY,120.000000,BASE,VMAX_BUS_30,VMAX,30,-1169.9822998,2808.20141134,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:125.000000:ADAPTIVE,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-1503.29900929,2990.18514618,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:130.000000:BASE,RAY,130.000000,BASE,VMAX_BUS_30,VMAX,30,-1947.63420922,3247.11063353,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:140.000000:BASE,RAY,140.000000,BASE,VMIN_BUS_18,VMIN,18,-2270.06141014,2660.96872073,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:145.000000:ADAPTIVE,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-2136.05989244,2078.5941329,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:150.000000:BASE,RAY,150.000000,BASE,VMIN_BUS_18,VMIN,18,-2025.12458404,1614.22649384,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:155.000000:ADAPTIVE,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1930.87795665,1232.16694647,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:160.000000:BASE,RAY,160.000000,BASE,VMIN_BUS_18,VMIN,18,-1849.04999384,909.258115724,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:165.000000:ADAPTIVE,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1776.40635161,629.703994417,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:170.000000:BASE,RAY,170.000000,BASE,VMIN_BUS_18,VMIN,18,-1710.85245603,382.556755884,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:180.000000:BASE,RAY,180.000000,BASE,VMIN_BUS_18,VMIN,18,-1594.48687744,-44.609375,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:190.000000:BASE,RAY,190.000000,BASE,VMIN_BUS_18,VMIN,18,-1489.62766234,-415.845343827,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:20.000000:BASE,RAY,20.000000,BASE,VMAX_BUS_13,VMAX,13,1351.78218257,671.930053324,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:200.000000:BASE,RAY,200.000000,BASE,VMIN_BUS_18,VMIN,18,-1389.62684989,-758.719341392,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:210.000000:BASE,RAY,210.000000,BASE,VMIN_BUS_18,VMIN,18,-1288.65441877,-1093.78477097,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:220.000000:BASE,RAY,220.000000,BASE,VMIN_BUS_18,VMIN,18,-1180.99721969,-1439.91831911,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:230.000000:BASE,RAY,230.000000,BASE,VMIN_BUS_18,VMIN,18,-1058.87827511,-1817.6626103,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:235.000000:ADAPTIVE,RAY,235.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,-935.254221245,-1916.21752398,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:240.000000:BASE,RAY,240.000000,BASE,VMIN_BUS_33,VMIN,33,-799.663208008,-1977.7539348,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:250.000000:BASE,RAY,250.000000,BASE,VMIN_BUS_33,VMIN,33,-540.955024911,-2091.92384345,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:260.000000:BASE,RAY,260.000000,BASE,VMIN_BUS_33,VMIN,33,-286.347795456,-2200.27230301,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:270.000000:BASE,RAY,270.000000,BASE,VMIN_BUS_33,VMIN,33,-21.25,-2309.22111511,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:280.000000:BASE,RAY,280.000000,BASE,VMIN_BUS_33,VMIN,33,271.564642339,-2425.65395586,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:290.000000:BASE,RAY,290.000000,BASE,VMIN_BUS_33,VMIN,33,616.586651053,-2557.28895595,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:295.000000:ADAPTIVE,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,820.480331845,-2632.7861591,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:30.000000:BASE,RAY,30.000000,BASE,VMAX_BUS_13,VMAX,13,1249.64035074,1007.45172501,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:300.000000:BASE,RAY,300.000000,BASE,VMIN_BUS_33,VMIN,33,1055.02856445,-2717.48546484,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:305.000000:ADAPTIVE,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,1331.41941632,-2814.47306231,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:310.000000:BASE,RAY,310.000000,BASE,VMIN_BUS_33,VMIN,33,1666.3015766,-2928.22275989,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:315.000000:ADAPTIVE,RAY,315.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,2085.41401908,-3065.17854685,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:325.000000:ADAPTIVE,RAY,325.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2512.05789227,-2587.97188842,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:330.000000:BASE,RAY,330.000000,BASE,VMAX_BUS_13,VMAX,13,2244.0694816,-1919.87304688,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:335.000000:ADAPTIVE,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2061.52129967,-1437.14925126,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:340.000000:BASE,RAY,340.000000,BASE,VMAX_BUS_13,VMAX,13,1924.67906062,-1060.12446223,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:345.000000:ADAPTIVE,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,1816.00406287,-750.463857122,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:350.000000:BASE,RAY,350.000000,BASE,VMAX_BUS_13,VMAX,13,1725.37387081,-486.191688247,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:40.000000:BASE,RAY,40.000000,BASE,VMAX_BUS_13,VMAX,13,1145.4943652,1359.11793783,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:50.000000:BASE,RAY,50.000000,BASE,VMAX_BUS_13,VMAX,13,1031.40482824,1754.12056871,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:55.000000:ADAPTIVE,RAY,55.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,896.927756501,1835.54492991,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:60.000000:BASE,RAY,60.000000,BASE,VMAX_BUS_30,VMAX,30,759.175811768,1893.53337081,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:70.000000:BASE,RAY,70.000000,BASE,VMAX_BUS_30,VMAX,30,499.143375938,2005.41676825,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:80.000000:BASE,RAY,80.000000,BASE,VMAX_BUS_30,VMAX,30,244.681182705,2117.83030494,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-11 00:00:00,RAY:90.000000:BASE,RAY,90.000000,BASE,VMAX_BUS_30,VMAX,30,-21.25,2238.64845276,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,AXIS:P13_NEGATIVE:AXIS,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,VMIN,18,-1687.03125,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,AXIS:P13_POSITIVE:AXIS,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,VMAX,13,1480.625,0,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,AXIS:P30_NEGATIVE:AXIS,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,VMIN,33,0,-2428.28125,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,AXIS:P30_POSITIVE:AXIS,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,VMAX,30,0,2110.9375,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:0.000000:BASE,RAY,0.000000,BASE,VMAX_BUS_13,VMAX,13,1532.27416992,-158.75,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:10.000000:BASE,RAY,10.000000,BASE,VMAX_BUS_13,VMAX,13,1409.04165508,223.392893907,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:100.000000:BASE,RAY,100.000000,BASE,VMAX_BUS_30,VMAX,30,-405.983070244,2301.38391808,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:105.000000:ADAPTIVE,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-578.947892255,2385.22436577,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:110.000000:BASE,RAY,110.000000,BASE,VMAX_BUS_30,VMAX,30,-774.066116384,2482.31977398,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:115.000000:ADAPTIVE,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-1000.24066161,2597.78004514,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:120.000000:BASE,RAY,120.000000,BASE,VMAX_BUS_30,VMAX,30,-1271.49093628,2740.88890058,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:125.000000:ADAPTIVE,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,-1611.39859765,2927.78240478,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:130.000000:BASE,RAY,130.000000,BASE,VMAX_BUS_30,VMAX,30,-2065.94753209,3193.18368969,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:140.000000:BASE,RAY,140.000000,BASE,VMIN_BUS_18,VMIN,18,-2309.13881264,2493.73833719,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:145.000000:ADAPTIVE,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-2176.52750071,1921.61796613,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:150.000000:BASE,RAY,150.000000,BASE,VMIN_BUS_18,VMIN,18,-2066.94747019,1465.93634033,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:155.000000:ADAPTIVE,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1973.97714982,1091.3312162,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:160.000000:BASE,RAY,160.000000,BASE,VMIN_BUS_18,VMIN,18,-1893.3505261,774.930296609,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:165.000000:ADAPTIVE,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,-1822.02831754,501.224126498,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:170.000000:BASE,RAY,170.000000,BASE,VMIN_BUS_18,VMIN,18,-1757.54624446,259.259679115,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:180.000000:BASE,RAY,180.000000,BASE,VMIN_BUS_18,VMIN,18,-1643.10966492,-158.75,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:190.000000:BASE,RAY,190.000000,BASE,VMIN_BUS_18,VMIN,18,-1540.2164574,-521.843474724,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:20.000000:BASE,RAY,20.000000,BASE,VMAX_BUS_13,VMAX,13,1299.65175791,573.004309422,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:200.000000:BASE,RAY,200.000000,BASE,VMIN_BUS_18,VMIN,18,-1442.12751081,-857.077372354,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:210.000000:BASE,RAY,210.000000,BASE,VMIN_BUS_18,VMIN,18,-1343.32936982,-1184.73355103,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:220.000000:BASE,RAY,220.000000,BASE,VMIN_BUS_18,VMIN,18,-1237.72228222,-1522.88685913,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:230.000000:BASE,RAY,230.000000,BASE,VMIN_BUS_18,VMIN,18,-1118.31292577,-1892.26878573,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:235.000000:ADAPTIVE,RAY,235.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,-1002.27956305,-1998.65153644,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:240.000000:BASE,RAY,240.000000,BASE,VMIN_BUS_33,VMIN,33,-868.942642212,-2059.2149453,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:250.000000:BASE,RAY,250.000000,BASE,VMIN_BUS_33,VMIN,33,-614.541817613,-2171.72748267,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:260.000000:BASE,RAY,260.000000,BASE,VMIN_BUS_33,VMIN,33,-364.144050023,-2278.84766503,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:270.000000:BASE,RAY,270.000000,BASE,VMIN_BUS_33,VMIN,33,-103.28125,-2386.46069336,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:280.000000:BASE,RAY,280.000000,BASE,VMIN_BUS_33,VMIN,33,184.972949654,-2501.46446741,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:290.000000:BASE,RAY,290.000000,BASE,VMIN_BUS_33,VMIN,33,524.872122747,-2631.96752371,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:295.000000:ADAPTIVE,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,725.837599879,-2706.79285578,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:30.000000:BASE,RAY,30.000000,BASE,VMAX_BUS_13,VMAX,13,1195.29381963,915.657226562,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:300.000000:BASE,RAY,300.000000,BASE,VMIN_BUS_33,VMIN,33,957.061576843,-2790.65020146,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:305.000000:ADAPTIVE,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,1229.73765957,-2886.92368422,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:310.000000:BASE,RAY,310.000000,BASE,VMIN_BUS_33,VMIN,33,1560.17385355,-2999.67678096,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:315.000000:ADAPTIVE,RAY,315.000000,ADAPTIVE,VMIN_BUS_33,VMIN,33,1974.19806312,-3135.88957018,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:330.000000:BASE,RAY,330.000000,BASE,VMAX_BUS_13,VMAX,13,2217.70740065,-2079.07562256,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:335.000000:ADAPTIVE,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,2028.81030825,-1583.50728334,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:340.000000:BASE,RAY,340.000000,BASE,VMAX_BUS_13,VMAX,13,1887.91287413,-1197.33478845,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:345.000000:ADAPTIVE,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,VMAX,13,1775.89814419,-880.327829945,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:350.000000:BASE,RAY,350.000000,BASE,VMAX_BUS_13,VMAX,13,1682.87414082,-610.086541766,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:40.000000:BASE,RAY,40.000000,BASE,VMAX_BUS_13,VMAX,13,1088.73479701,1274.6193689,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:50.000000:BASE,RAY,50.000000,BASE,VMAX_BUS_13,VMAX,13,972.089690013,1677.81901616,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:55.000000:ADAPTIVE,RAY,55.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,828.625634742,1748.50264349,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:60.000000:BASE,RAY,60.000000,BASE,VMAX_BUS_30,VMAX,30,688.824920654,1807.35411024,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
2011-09-30 05:30:00,RAY:70.000000:BASE,RAY,70.000000,BASE,VMAX_BUS_30,VMAX,30,424.904972655,1920.86857459,OUTSIDE,true,KERNEL_OUTWARD_EXCLUSION_IS_INHERITED_FROM_POLYGON_SUBSET_RELATION
